Time,Type,Details
1785207034854,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207034892,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207034892,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207034893,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207034893,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207034912,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207034913,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207034953,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207034971,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207034971,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035013,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035034,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035055,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035056,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035080,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035095,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035120,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035120,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035135,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035154,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035154,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035154,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035174,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035174,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035174,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035174,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035196,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035216,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035217,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035217,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035217,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035234,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035273,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035273,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035296,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035296,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035296,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035314,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035375,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035418,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035419,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035434,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035434,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035435,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035484,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035494,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035495,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035495,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035514,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035514,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035538,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035538,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035555,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035572,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035573,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035596,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035596,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035597,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035635,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035635,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035639,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035663,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035663,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035684,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035696,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035696,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035700,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035716,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035717,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035740,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035741,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035755,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035755,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035778,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035778,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035778,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035796,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035796,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035815,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035835,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035855,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035856,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035877,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035898,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207035898,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035899,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035917,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035937,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035953,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207035954,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035979,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207035980,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035980,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035997,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207035997,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036018,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036018,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036019,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036019,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036034,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036056,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036056,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036056,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036056,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036078,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036079,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036080,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036092,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036092,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036093,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036113,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036114,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036138,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036139,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036139,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036154,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036154,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036196,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036197,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036217,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036217,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036233,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036263,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036293,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036306,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036308,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036323,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036323,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036343,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036344,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036344,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036345,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036345,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036345,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036364,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036382,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036383,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036405,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036405,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036423,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036423,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036423,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036423,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036442,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 7.25, Z: 0.10)
1785207036464,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036465,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036465,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036465,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036466,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036523,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036523,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 7.25, Z: 0.10)
1785207036523,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
1785207036523,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036563,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 0.00) Point=Translation3d(X: 2.32, Y: 6.75, Z: 0.10)
1785207036563,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 1.68, Y: 6.75, Z: 0.10)
